Course code	Course title	Unit	Level	Lesson	Challenge type	Prompt	Correct answer
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 7: Places, Distance and Directions	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “It is not far from here.” / Choose the best modern Malay response, then say it aloud.	Tempat itu tidak jauh dari sini.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 7: Places, Distance and Directions	A2	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the phrase for “at the traffic light.” / Choose the best modern Malay response, then say it aloud.	di lampu isyarat
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 7: Places, Distance and Directions	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Take the second exit.” / Choose the best modern Malay response, then say it aloud.	Ambil jalan keluar yang kedua.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 7: Places, Distance and Directions	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Could you take me there?” / Choose the best modern Malay response, then say it aloud.	Boleh bawa saya ke sana?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “bus”? Listen, choose, and say it aloud.	bas
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “train”? Listen, choose, and say it aloud.	kereta api
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “station”? Listen, choose, and say it aloud.	stesen
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “ticket”? Listen, choose, and say it aloud.	tiket
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “depart”? Listen, choose, and say it aloud.	bertolak
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “arrive”? Listen, choose, and say it aloud.	tiba
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “hotel”? Listen, choose, and say it aloud.	hotel
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “room”? Listen, choose, and say it aloud.	bilik
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “entrance / enter”? Listen, choose, and say it aloud.	masuk
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “exit / leave”? Listen, choose, and say it aloud.	keluar
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Buy one ticket to Kuala Lumpur. / Choose the best modern Malay response, then say it aloud.	Saya mahu satu tiket ke Kuala Lumpur.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Ask what time the train departs. / Choose the best modern Malay response, then say it aloud.	Kereta api bertolak pukul berapa?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	ASSIST	DAILY SPEAKING / Ask which platform to use. / Choose the best modern Malay response, then say it aloud.	Di platform mana?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Say that the bus has not arrived yet. / Choose the best modern Malay response, then say it aloud.	Bas belum tiba.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Say that you have a hotel reservation. / Choose the best modern Malay response, then say it aloud.	Saya ada tempahan hotel.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	ASSIST	DAILY SPEAKING / Ask to check in. / Choose the best modern Malay response, then say it aloud.	Boleh saya daftar masuk?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Report that there is no hot water. / Choose the best modern Malay response, then say it aloud.	Tiada air panas di bilik saya.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Daily Speaking	SELECT	DAILY SPEAKING / Ask where the exit is. / Choose the best modern Malay response, then say it aloud.	Di mana jalan keluar?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	SELECT	SCENARIO DIALOGUE / Penumpang: Saya mahu satu tiket ke Ipoh. / Petugas: ... / Choose the best modern Malay response, then say it aloud.	Perjalanan sehala atau pergi balik?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	SELECT	SCENARIO DIALOGUE / Penumpang: Kereta api bertolak pukul berapa? / Petugas: ... / Choose the best modern Malay response, then say it aloud.	Kereta api bertolak pada pukul sembilan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Tetamu: Saya ada tempahan atas nama Aung. / Penyambut tetamu: ... / Choose the best modern Malay response, then say it aloud.	Baik, boleh saya lihat pasport anda?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	SELECT	SCENARIO DIALOGUE / Tetamu: Tiada tuala di bilik saya. / Penyambut tetamu: ... / Choose the best modern Malay response, then say it aloud.	Kami akan menghantar tuala sekarang.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Apakah maksud tanda “Dilarang masuk”? / B: ... / Choose the best modern Malay response, then say it aloud.	Kita tidak boleh masuk.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Scenario Practice	ASSIST	SCENARIO DIALOGUE / A: Di mana perhentian bas? / B: ... / Choose the best modern Malay response, then say it aloud.	Perhentian bas berada di hadapan hotel.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern sign for “STOP.” / Choose the best modern Malay response, then say it aloud.	BERHENTI
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern sign for “NO SMOKING.” / Choose the best modern Malay response, then say it aloud.	DILARANG MEROKOK
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the modern sign for “OPEN.” / Choose the best modern Malay response, then say it aloud.	BUKA
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern sign for “CLOSED.” / Choose the best modern Malay response, then say it aloud.	TUTUP
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the modern sign for “ONE WAY.” / Choose the best modern Malay response, then say it aloud.	SEHALA
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the modern sign for “DEAD END.” / Choose the best modern Malay response, then say it aloud.	JALAN BUNTU
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “The train has been delayed.” / Choose the best modern Malay response, then say it aloud.	Kereta api telah ditangguhkan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	A2 · Unit 8: Transport, Accommodation and Public Signs	A2	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Please wake me at six.” / Choose the best modern Malay response, then say it aloud.	Tolong kejutkan saya pada pukul enam.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “towel”? Listen, choose, and say it aloud.	tuala
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “pillow”? Listen, choose, and say it aloud.	bantal
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “blanket”? Listen, choose, and say it aloud.	selimut
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “toothbrush”? Listen, choose, and say it aloud.	berus gigi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “toothpaste”? Listen, choose, and say it aloud.	ubat gigi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “pharmacy”? Listen, choose, and say it aloud.	farmasi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “laundry”? Listen, choose, and say it aloud.	dobi
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “workshop / garage”? Listen, choose, and say it aloud.	bengkel
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “barbershop / salon”? Listen, choose, and say it aloud.	kedai gunting rambut
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “post office”? Listen, choose, and say it aloud.	pejabat pos
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you need a clean towel. / Choose the best modern Malay response, then say it aloud.	Saya perlukan tuala yang bersih.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask whether there is an extra blanket. / Choose the best modern Malay response, then say it aloud.	Ada selimut tambahan?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	ASSIST	DAILY SPEAKING / Ask where you can buy toothpaste. / Choose the best modern Malay response, then say it aloud.	Di mana saya boleh membeli ubat gigi?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask where the nearest pharmacy is. / Choose the best modern Malay response, then say it aloud.	Di mana farmasi yang terdekat?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask whether the shirt can be washed today. / Choose the best modern Malay response, then say it aloud.	Boleh baju ini dicuci hari ini?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that your shoe is damaged. / Choose the best modern Malay response, then say it aloud.	Kasut saya rosak.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask for a haircut. / Choose the best modern Malay response, then say it aloud.	Saya mahu potong rambut.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask where you can repair a bicycle. / Choose the best modern Malay response, then say it aloud.	Di mana saya boleh membaiki basikal?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Tetamu: Ada bantal tambahan? / Pekerja: ... / Choose the best modern Malay response, then say it aloud.	Ya, kami akan hantarkan satu.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Pelanggan: Bila pakaian ini siap dicuci? / Pekerja dobi: ... / Choose the best modern Malay response, then say it aloud.	Pakaian ini siap petang esok.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Pelanggan: Basikal saya rosak. / Mekanik: ... / Choose the best modern Malay response, then say it aloud.	Apakah masalahnya?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Pelanggan: Saya mahu potong rambut pendek. / Pendandan rambut: ... / Choose the best modern Malay response, then say it aloud.	Baik, pendek di bahagian tepi juga?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Di mana pejabat pos? / B: ... / Choose the best modern Malay response, then say it aloud.	Pejabat pos berada di sebelah bank.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Pelanggan: Ada ubat gigi saiz kecil? / Pekerja: ... / Choose the best modern Malay response, then say it aloud.	Ya, ada di rak sebelah kanan.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Please bring me a pillow.” / Choose the best modern Malay response, then say it aloud.	Tolong bawakan saya sebuah bantal.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I do not have an umbrella.” / Choose the best modern Malay response, then say it aloud.	Saya tidak mempunyai payung.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “Where can I get clean water?” / Choose the best modern Malay response, then say it aloud.	Di mana saya boleh mendapatkan air bersih?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Is there a mechanic nearby?” / Choose the best modern Malay response, then say it aloud.	Ada mekanik berdekatan?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “This needs to be repaired.” / Choose the best modern Malay response, then say it aloud.	Benda ini perlu dibaiki.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “How long will it take?” / Choose the best modern Malay response, then say it aloud.	Berapa lama masa yang diperlukan?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I will come back tomorrow.” / Choose the best modern Malay response, then say it aloud.	Saya akan datang semula esok.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 9: Personal Needs and Everyday Services	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Please write the address here.” / Choose the best modern Malay response, then say it aloud.	Tolong tulis alamat di sini.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “sick / painful”? Listen, choose, and say it aloud.	sakit
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “fever”? Listen, choose, and say it aloud.	demam
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “dizzy”? Listen, choose, and say it aloud.	pening
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “medicine”? Listen, choose, and say it aloud.	ubat
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “doctor”? Listen, choose, and say it aloud.	doktor
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “clinic”? Listen, choose, and say it aloud.	klinik
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “ambulance”? Listen, choose, and say it aloud.	ambulans
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	ASSIST	Which modern Malay word or phrase means “danger”? Listen, choose, and say it aloud.	bahaya
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “watch out / caution”? Listen, choose, and say it aloud.	awas
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Vocabulary and Audio	SELECT	Which modern Malay word or phrase means “help”? Listen, choose, and say it aloud.	bantuan
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you have a headache. / Choose the best modern Malay response, then say it aloud.	Saya sakit kepala.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you have had a fever since yesterday. / Choose the best modern Malay response, then say it aloud.	Saya demam sejak semalam.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that you feel dizzy. / Choose the best modern Malay response, then say it aloud.	Saya berasa pening.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Say that you are allergic to penicillin. / Choose the best modern Malay response, then say it aloud.	Saya alah kepada penisilin.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask where the nearest clinic is. / Choose the best modern Malay response, then say it aloud.	Di mana klinik yang terdekat?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	ASSIST	DAILY SPEAKING / Say that you need a doctor. / Choose the best modern Malay response, then say it aloud.	Saya perlu berjumpa doktor.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Ask someone to call an ambulance. / Choose the best modern Malay response, then say it aloud.	Tolong panggil ambulans.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Daily Speaking	SELECT	DAILY SPEAKING / Warn someone to be careful. / Choose the best modern Malay response, then say it aloud.	Awas! Hati-hati!
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Doktor: Apa masalah anda? / Pesakit: ... / Choose the best modern Malay response, then say it aloud.	Saya sakit perut sejak pagi tadi.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / Doktor: Ada alahan terhadap ubat? / Pesakit: ... / Choose the best modern Malay response, then say it aloud.	Ya, saya alah kepada penisilin.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Ahli farmasi: Ubat ini perlu diambil selepas makan. / Pelanggan: ... / Choose the best modern Malay response, then say it aloud.	Baik, berapa kali sehari?
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Kawan saya pengsan. / B: ... / Choose the best modern Malay response, then say it aloud.	Saya akan panggil ambulans.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	SELECT	SCENARIO DIALOGUE / A: Awas, lantai basah! / B: ... / Choose the best modern Malay response, then say it aloud.	Terima kasih kerana memberitahu saya.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Scenario Practice	ASSIST	SCENARIO DIALOGUE / Pesakit: Saya rasa lebih baik hari ini. / Doktor: ... / Choose the best modern Malay response, then say it aloud.	Bagus. Teruskan berehat.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “My arm hurts.” / Choose the best modern Malay response, then say it aloud.	Lengan saya sakit.
MRLC-MALAY-GOVINFO-GUIDE-V1	Modern Spoken Malay: Source-Guided Course	B1 · Unit 10: Health, Safety and Emergencies	B1	Sentence and Source Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I have been coughing for three days.” / Choose the best modern Malay response, then say it aloud.	Saya batuk selama tiga hari.
